1, 4.714046e-001
2, 4.714046e-001
3, 5.665577e-001
4, 5.665577e-001
5, 5.761611e-001
6, 5.761610e-001
7, 5.772182e-001
8, 5.772182e-001
9, 5.773355e-001
10, 5.773356e-001
11, 5.773486e-001
12, 5.773485e-001
13, 5.773500e-001
14, 5.773501e-001
15, 5.773502e-001
16, 5.773502e-001
17, 5.773502e-001
18, 5.773502e-001
19, 5.773502e-001
20, 5.773502e-001
21, 5.773502e-001
22, 5.773502e-001
23, 5.773502e-001
24, 5.773502e-001
25, 5.773502e-001
26, 5.773502e-001
27, 5.773502e-001
28, 5.773502e-001
29, 5.773502e-001
30, 5.773502e-001
31, 5.773502e-001
32, 5.773502e-001
33, 5.773502e-001
34, 5.773502e-001
35, 5.773502e-001
36, 5.773502e-001
37, 5.773502e-001
38, 5.773502e-001
39, 5.773502e-001
40, 5.773502e-001
41, 5.773502e-001
42, 5.773502e-001
43, 5.773502e-001
44, 5.773502e-001
45, 5.773502e-001
46, 5.773502e-001
47, 5.773502e-001
48, 5.773502e-001
49, 5.773502e-001
