1, 6.559140e-01
2, 6.523298e-01
3, 6.464717e-01
4, 6.414102e-01
5, 6.361461e-01
6, 6.310040e-01
7, 6.258776e-01
8, 6.208013e-01
9, 6.157635e-01
10, 6.107676e-01
11, 6.058118e-01
12, 6.008964e-01
13, 5.960208e-01
14, 5.911847e-01
15, 5.863878e-01
16, 5.816299e-01
17, 5.769106e-01
18, 5.722296e-01
19, 5.675867e-01
20, 5.629814e-01
21, 5.584134e-01
22, 5.538824e-01
23, 5.493882e-01
24, 5.449306e-01
25, 5.405090e-01
26, 5.361234e-01
27, 5.317733e-01
28, 5.274587e-01
29, 5.231789e-01
30, 5.189340e-01
31, 5.147234e-01
32, 5.105469e-01
33, 5.064044e-01
34, 5.022956e-01
35, 4.982200e-01
36, 4.941775e-01
37, 4.901677e-01
38, 4.861906e-01
39, 4.822457e-01
40, 4.783328e-01
41, 4.744516e-01
42, 4.706019e-01
43, 4.667835e-01
44, 4.629961e-01
45, 4.592393e-01
46, 4.555131e-01
47, 4.518172e-01
48, 4.481513e-01
49, 4.445151e-01
50, 4.409084e-01
51, 4.373310e-01
52, 4.337825e-01
53, 4.302627e-01
54, 4.267716e-01
55, 4.233088e-01
56, 4.198741e-01
57, 4.164673e-01
58, 4.130882e-01
59, 4.097365e-01
60, 4.064121e-01
61, 4.031145e-01
62, 3.998436e-01
63, 3.965993e-01
64, 3.933814e-01
65, 3.901896e-01
66, 3.870237e-01
67, 3.838834e-01
68, 3.807686e-01
69, 3.776790e-01
70, 3.746146e-01
71, 3.715750e-01
72, 3.685600e-01
73, 3.655696e-01
74, 3.626034e-01
75, 3.596613e-01
76, 3.567430e-01
77, 3.538485e-01
78, 3.509773e-01
79, 3.481295e-01
80, 3.453047e-01
81, 3.425030e-01
82, 3.397239e-01
83, 3.369674e-01
84, 3.342332e-01
85, 3.315213e-01
86, 3.288314e-01
87, 3.261633e-01
88, 3.235168e-01
89, 3.208918e-01
90, 3.182881e-01
91, 3.157057e-01
92, 3.131441e-01
93, 3.106034e-01
94, 3.080834e-01
95, 3.055837e-01
96, 3.031042e-01
97, 3.006448e-01
98, 2.982055e-01
99, 2.957859e-01
100, 2.933859e-01
101, 2.910054e-01
102, 2.886443e-01
103, 2.863021e-01
104, 2.839791e-01
105, 2.816749e-01
106, 2.793894e-01
107, 2.771226e-01
108, 2.748741e-01
109, 2.726439e-01
110, 2.704318e-01
111, 2.682375e-01
112, 2.660610e-01
113, 2.639022e-01
114, 2.617610e-01
115, 2.596372e-01
116, 2.575305e-01
117, 2.554410e-01
118, 2.533683e-01
119, 2.513125e-01
120, 2.492734e-01
121, 2.472508e-01
122, 2.452447e-01
123, 2.432548e-01
124, 2.412810e-01
125, 2.393233e-01
126, 2.373814e-01
127, 2.354553e-01
128, 2.335449e-01
129, 2.316500e-01
130, 2.297704e-01
131, 2.279061e-01
132, 2.260569e-01
133, 2.242226e-01
134, 2.224033e-01
135, 2.205987e-01
136, 2.188088e-01
137, 2.170334e-01
138, 2.152724e-01
139, 2.135257e-01
140, 2.117931e-01
141, 2.100746e-01
142, 2.083700e-01
143, 2.066794e-01
144, 2.050024e-01
145, 2.033391e-01
146, 2.016892e-01
147, 2.000527e-01
148, 1.984295e-01
149, 1.968194e-01
150, 1.952223e-01
151, 1.936383e-01
152, 1.920672e-01
153, 1.905089e-01
154, 1.889632e-01
155, 1.874300e-01
156, 1.859092e-01
157, 1.844008e-01
158, 1.829045e-01
159, 1.814205e-01
160, 1.799484e-01
161, 1.784883e-01
162, 1.770401e-01
163, 1.756036e-01
164, 1.741788e-01
165, 1.727655e-01
166, 1.713637e-01
167, 1.699733e-01
168, 1.685941e-01
169, 1.672261e-01
170, 1.658693e-01
171, 1.645234e-01
172, 1.631885e-01
173, 1.618645e-01
174, 1.605512e-01
175, 1.592485e-01
176, 1.579564e-01
177, 1.566747e-01
178, 1.554034e-01
179, 1.541425e-01
180, 1.528919e-01
181, 1.516514e-01
182, 1.504208e-01
183, 1.492004e-01
184, 1.479899e-01
185, 1.467892e-01
186, 1.455982e-01
187, 1.444169e-01
188, 1.432452e-01
189, 1.420829e-01
190, 1.409300e-01
191, 1.397866e-01
192, 1.386524e-01
193, 1.375275e-01
194, 1.364115e-01
195, 1.353047e-01
196, 1.342068e-01
